hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.58,0.7637795275590551,0.772962962962963,0.55,0.5833333333333334,0.4166666666666667,0.7916666666666666,0.6889763779527559,0.7014814814814815,0.6550802139037433
0.585,0.7559055118110236,0.7662962962962963,0.5333333333333333,0.5833333333333334,0.4166666666666667,0.7916666666666666,0.6811023622047244,0.6948148148148149,0.6497326203208557
0.59,0.7480314960629921,0.7596296296296297,0.5,0.5833333333333334,0.4166666666666667,0.7916666666666666,0.6732283464566929,0.6881481481481482,0.6443850267379679
0.595,0.7440944881889764,0.7562962962962964,0.5,0.6,0.4,0.7916666666666666,0.6732283464566929,0.6881481481481482,0.6497326203208557
0.6,0.7322834645669292,0.7462962962962963,0.48333333333333334,0.6166666666666667,0.38333333333333336,0.7916666666666666,0.6653543307086615,0.6814814814814815,0.6497326203208557
0.605,0.7165354330708661,0.7325925925925926,0.4666666666666667,0.6166666666666667,0.38333333333333336,0.7916666666666666,0.65748031496063,0.6748148148148149,0.6443850267379679
0.61,0.7165354330708661,0.7325925925925926,0.4666666666666667,0.6416666666666667,0.35833333333333334,0.7916666666666666,0.65748031496063,0.6748148148148149,0.6524064171122995
0.615,0.7047244094488189,0.7225925925925927,0.43333333333333335,0.6416666666666667,0.35833333333333334,0.7916666666666666,0.6456692913385826,0.6648148148148149,0.6443850267379679
0.62,0.6929133858267716,0.7125925925925927,0.4,0.65,0.35,0.7916666666666666,0.6338582677165354,0.6548148148148148,0.6390374331550802
0.625,0.6811023622047244,0.7025925925925927,0.35,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.6220472440944882,0.6448148148148148,0.6363636363636364
0.63,0.6732283464566929,0.6959259259259258,0.3333333333333333,0.6833333333333333,0.31666666666666665,0.8333333333333334,0.6141732283464567,0.6381481481481481,0.6363636363636364
0.635,0.6732283464566929,0.6959259259259258,0.3333333333333333,0.6833333333333333,0.31666666666666665,0.8333333333333334,0.6141732283464567,0.6381481481481481,0.6363636363636364
