hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.355,0.9725274725274725,0.9588888888888889,0.875,0.44166666666666665,0.5583333333333333,0.6666666666666666,0.9340659340659341,0.9264814814814816,0.7384105960264901
0.36,0.9725274725274725,0.9588888888888889,0.875,0.44166666666666665,0.5583333333333333,0.6666666666666666,0.9340659340659341,0.9264814814814816,0.7384105960264901
0.365,0.9725274725274725,0.9588888888888889,0.875,0.44166666666666665,0.5583333333333333,0.6666666666666666,0.9340659340659341,0.9264814814814816,0.7384105960264901
0.37,0.9725274725274725,0.9588888888888889,0.875,0.45,0.55,0.6666666666666666,0.9340659340659341,0.9264814814814816,0.7417218543046358
0.375,0.9725274725274725,0.9588888888888889,0.875,0.4583333333333333,0.5416666666666666,0.6666666666666666,0.9340659340659341,0.9264814814814816,0.7450331125827815
0.38,0.9725274725274725,0.9588888888888889,0.875,0.4583333333333333,0.5416666666666666,0.6666666666666666,0.9340659340659341,0.9264814814814816,0.7450331125827815
0.385,0.9725274725274725,0.9588888888888889,0.875,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.9340659340659341,0.9264814814814816,0.7483443708609272
0.39,0.967032967032967,0.9551851851851852,0.875,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.9285714285714286,0.9227777777777778,0.7450331125827815
0.395,0.967032967032967,0.9551851851851852,0.875,0.48333333333333334,0.5166666666666667,0.6666666666666666,0.9285714285714286,0.9227777777777778,0.7516556291390728
0.4,0.967032967032967,0.9551851851851852,0.875,0.48333333333333334,0.5166666666666667,0.6666666666666666,0.9285714285714286,0.9227777777777778,0.7516556291390728
0.405,0.967032967032967,0.9551851851851852,0.875,0.48333333333333334,0.5166666666666667,0.6666666666666666,0.9285714285714286,0.9227777777777778,0.7516556291390728
0.41,0.967032967032967,0.9551851851851852,0.875,0.48333333333333334,0.5166666666666667,0.6666666666666666,0.9285714285714286,0.9227777777777778,0.7516556291390728
0.415,0.967032967032967,0.9551851851851852,0.875,0.48333333333333334,0.5166666666666667,0.6666666666666666,0.9285714285714286,0.9227777777777778,0.7516556291390728
0.42,0.9615384615384616,0.9514814814814816,0.875,0.49166666666666664,0.5083333333333333,0.7083333333333334,0.9230769230769231,0.9190740740740739,0.7516556291390728
0.425,0.9615384615384616,0.9514814814814816,0.875,0.5,0.5,0.7083333333333334,0.9230769230769231,0.9190740740740739,0.7549668874172185
0.43,0.9615384615384616,0.9514814814814816,0.875,0.5,0.5,0.7083333333333334,0.9230769230769231,0.9190740740740739,0.7549668874172185
0.435,0.9615384615384616,0.9514814814814816,0.875,0.5,0.5,0.7083333333333334,0.9230769230769231,0.9190740740740739,0.7549668874172185
0.44,0.9615384615384616,0.9514814814814816,0.875,0.5083333333333333,0.49166666666666664,0.75,0.9230769230769231,0.9190740740740739,0.7582781456953642
0.445,0.9560439560439561,0.9464814814814815,0.875,0.5166666666666667,0.48333333333333334,0.75,0.9175824175824175,0.914074074074074,0.7582781456953642
0.45,0.9560439560439561,0.9464814814814815,0.875,0.5333333333333333,0.4666666666666667,0.7916666666666666,0.9175824175824175,0.914074074074074,0.7649006622516556
0.455,0.9560439560439561,0.9464814814814815,0.875,0.5333333333333333,0.4666666666666667,0.7916666666666666,0.9175824175824175,0.914074074074074,0.7649006622516556
0.46,0.9505494505494505,0.9427777777777777,0.875,0.5416666666666666,0.4583333333333333,0.7916666666666666,0.9175824175824175,0.914074074074074,0.7682119205298014
0.465,0.9505494505494505,0.9427777777777777,0.875,0.55,0.45,0.7916666666666666,0.9175824175824175,0.914074074074074,0.7715231788079471
0.47,0.9505494505494505,0.9427777777777777,0.875,0.55,0.45,0.7916666666666666,0.9175824175824175,0.914074074074074,0.7715231788079471
0.475,0.9505494505494505,0.9427777777777777,0.875,0.55,0.45,0.7916666666666666,0.9175824175824175,0.914074074074074,0.7715231788079471
0.48,0.9505494505494505,0.9427777777777777,0.875,0.55,0.45,0.7916666666666666,0.9175824175824175,0.914074074074074,0.7715231788079471
0.485,0.9505494505494505,0.9427777777777777,0.875,0.55,0.45,0.7916666666666666,0.9175824175824175,0.914074074074074,0.7715231788079471
0.49,0.9505494505494505,0.9427777777777777,0.875,0.55,0.45,0.7916666666666666,0.9175824175824175,0.914074074074074,0.7715231788079471
0.495,0.9505494505494505,0.9427777777777777,0.875,0.5666666666666667,0.43333333333333335,0.7916666666666666,0.9175824175824175,0.914074074074074,0.7781456953642384
0.5,0.9505494505494505,0.9427777777777777,0.875,0.575,0.425,0.8333333333333334,0.9175824175824175,0.914074074074074,0.7814569536423841
0.505,0.945054945054945,0.9327777777777777,0.875,0.575,0.425,0.8333333333333334,0.9120879120879121,0.9040740740740741,0.7781456953642384
0.51,0.9395604395604396,0.9290740740740742,0.8703703703703703,0.5916666666666667,0.4083333333333333,0.8333333333333334,0.9065934065934066,0.9003703703703703,0.7814569536423841
0.515,0.9395604395604396,0.9290740740740742,0.8703703703703703,0.5916666666666667,0.4083333333333333,0.8333333333333334,0.9065934065934066,0.9003703703703703,0.7814569536423841
