hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.915,0.2087912087912088,0.18814814814814812,0.0,0.9,0.1,1.0,0.1978021978021978,0.1781481481481481,0.4768211920529801
0.92,0.2032967032967033,0.18314814814814814,0.0,0.9,0.1,1.0,0.19230769230769232,0.17314814814814813,0.4735099337748344
0.925,0.18681318681318682,0.17277777777777775,0.0,0.9,0.1,1.0,0.17582417582417584,0.16277777777777774,0.46357615894039733
0.93,0.17582417582417584,0.16444444444444445,0.0,0.9,0.1,1.0,0.17032967032967034,0.15944444444444444,0.4602649006622517
0.935,0.15934065934065933,0.15444444444444444,0.0,0.9,0.1,1.0,0.15384615384615385,0.14944444444444444,0.4503311258278146
0.94,0.14835164835164835,0.13944444444444443,0.0,0.9083333333333333,0.09166666666666666,1.0,0.14285714285714285,0.13444444444444442,0.4470198675496689
0.945,0.13736263736263737,0.13240740740740742,0.0,0.9166666666666666,0.08333333333333333,1.0,0.13186813186813187,0.1274074074074074,0.44370860927152317
0.95,0.13186813186813187,0.1287037037037037,0.0,0.925,0.075,1.0,0.12637362637362637,0.12370370370370372,0.44370860927152317
0.955,0.12087912087912088,0.11499999999999999,0.0,0.925,0.075,1.0,0.11538461538461539,0.11000000000000001,0.4370860927152318
0.96,0.10989010989010989,0.1075925925925926,0.0,0.9416666666666667,0.058333333333333334,1.0,0.1043956043956044,0.1025925925925926,0.4370860927152318
0.965,0.10989010989010989,0.1075925925925926,0.0,0.9666666666666667,0.03333333333333333,1.0,0.1043956043956044,0.1025925925925926,0.4470198675496689
0.97,0.09340659340659341,0.09592592592592593,0.0,0.9666666666666667,0.03333333333333333,1.0,0.08791208791208792,0.09092592592592592,0.4370860927152318
0.975,0.08241758241758242,0.08888888888888888,0.0,0.9916666666666667,0.008333333333333333,1.0,0.07692307692307693,0.08388888888888887,0.44039735099337746
0.98,0.054945054945054944,0.06444444444444444,0.0,1.0,0.0,1.0,0.04945054945054945,0.059444444444444446,0.4271523178807947
0.985,0.038461538461538464,0.04740740740740741,0.0,1.0,0.0,1.0,0.03296703296703297,0.04240740740740741,0.41721854304635764
0.99,0.016483516483516484,0.018703703703703705,0.0,1.0,0.0,1.0,0.01098901098901099,0.013703703703703704,0.40397350993377484
0.995,0.016483516483516484,0.018703703703703705,0.0,1.0,0.0,1.0,0.01098901098901099,0.013703703703703704,0.40397350993377484
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3973509933774834
